accuracy_mean,accuracy_std,f1_mean,f1_std,total_time_sec,Representation,Encoder,Centrality
0.7207174887892377,0.027716342115470773,0.718396411985899,0.028365626343322146,157.67692852020264,binary,GraphHD,degree
0.7248430493273542,0.026312745854846963,0.7224431403293171,0.026839622063861975,133.70424461364746,bipolar,GraphHD,degree
0.7113901345291481,0.025881238857605723,0.7122633978323752,0.02562396156367508,157.51182627677917,float,GraphHD,degree
